팀명,경기날짜,이름,경기장,관중수,세트_점수
흥국생명,2021-10-21,이주아,수원체육관,0,2
흥국생명,2021-10-21,김다은,수원체육관,0,2
흥국생명,2021-10-21,박혜진,수원체육관,0,2
흥국생명,2021-10-21,김채연,수원체육관,0,2
흥국생명,2021-10-21,김해란,수원체육관,0,2
흥국생명,2021-10-21,도수빈,수원체육관,0,2
페퍼저축은행,2021-10-22,엘리자벳,수원체육관,0,3
페퍼저축은행,2021-10-22,이한비,수원체육관,0,3
페퍼저축은행,2021-10-22,박경현,수원체육관,0,3
페퍼저축은행,2021-10-22,최가은,수원체육관,0,3
페퍼저축은행,2021-10-22,하혜진,수원체육관,0,3
페퍼저축은행,2021-10-22,구솔,수원체육관,0,3
GS칼텍스,2021-10-22,모마,수원체육관,0,2
GS칼텍스,2021-10-22,강소휘,수원체육관,0,2
GS칼텍스,2021-10-22,한수지,수원체육관,0,2
GS칼텍스,2021-10-22,김유리,수원체육관,0,2
GS칼텍스,2021-10-22,유서연,수원체육관,0,2
GS칼텍스,2021-10-22,최은지,수원체육관,0,2
GS칼텍스,2021-10-22,안혜진,수원체육관,0,2
GS칼텍스,2021-10-22,한다혜,수원체육관,0,2
GS칼텍스,2021-10-22,한수진,수원체육관,0,2
KGC인삼공사,2021-10-23,이소영,수원체육관,0,3
KGC인삼공사,2021-10-23,옐레나,수원체육관,0,3
KGC인삼공사,2021-10-23,박혜민,수원체육관,0,3
KGC인삼공사,2021-10-23,박은진,수원체육관,0,3
KGC인삼공사,2021-10-23,한송이,수원체육관,0,3
KGC인삼공사,2021-10-23,염혜선,수원체육관,0,3
KGC인삼공사,2021-10-23,정호영,수원체육관,0,3
KGC인삼공사,2021-10-23,고의정,수원체육관,0,3
KGC인삼공사,2021-10-23,노란,수원체육관,0,3
한국도로공사,2021-10-23,켈시,수원체육관,0,2
한국도로공사,2021-10-23,박정아,수원체육관,0,2
한국도로공사,2021-10-23,전새얀,수원체육관,0,2
한국도로공사,2021-10-23,정대영,수원체육관,0,2
한국도로공사,2021-10-23,배유나,수원체육관,0,2
한국도로공사,2021-10-23,이고은,수원체육관,0,2
한국도로공사,2021-10-23,문정원,수원체육관,0,2
한국도로공사,2021-10-23,임명옥,수원체육관,0,2
현대건설,2021-10-24,야스민,수원체육관,0,3
현대건설,2021-10-24,양효진,수원체육관,0,3
현대건설,2021-10-24,이다현,수원체육관,0,3
현대건설,2021-10-24,황민경,수원체육관,0,3
현대건설,2021-10-24,고예림,수원체육관,0,3
현대건설,2021-10-24,정지윤,수원체육관,0,3
현대건설,2021-10-24,김다인,수원체육관,0,3
현대건설,2021-10-24,김연견,수원체육관,0,3
흥국생명,2021-10-24,캣벨,수원체육관,0,2
흥국생명,2021-10-24,이주아,수원체육관,0,2
흥국생명,2021-10-24,김다은,수원체육관,0,2
흥국생명,2021-10-24,김미연,수원체육관,0,2
흥국생명,2021-10-24,김채연,수원체육관,0,2
흥국생명,2021-10-24,박혜진,수원체육관,0,2
흥국생명,2021-10-24,김해란,수원체육관,0,2
흥국생명,2021-10-24,도수빈,수원체육관,0,2
IBK기업은행,2021-10-26,라셈,수원체육관,0,3
IBK기업은행,2021-10-26,표승주,수원체육관,0,3
IBK기업은행,2021-10-26,김희진,수원체육관,0,3
IBK기업은행,2021-10-26,김수지,수원체육관,0,3
IBK기업은행,2021-10-26,김주향,수원체육관,0,3
IBK기업은행,2021-10-26,조송화,수원체육관,0,3
IBK기업은행,2021-10-26,신연경,수원체육관,0,3
한국도로공사,2021-10-26,켈시,수원체육관,0,2
한국도로공사,2021-10-26,전새얀,수원체육관,0,2
한국도로공사,2021-10-26,박정아,수원체육관,0,2
한국도로공사,2021-10-26,배유나,수원체육관,0,2
한국도로공사,2021-10-26,정대영,수원체육관,0,2
한국도로공사,2021-10-26,이고은,수원체육관,0,2
한국도로공사,2021-10-26,이예림,수원체육관,0,2
한국도로공사,2021-10-26,문정원,수원체육관,0,2
한국도로공사,2021-10-26,우수민,수원체육관,0,2
한국도로공사,2021-10-26,임명옥,수원체육관,0,2
GS칼텍스,2021-10-27,모마,수원체육관,0,3
GS칼텍스,2021-10-27,강소휘,수원체육관,0,3
GS칼텍스,2021-10-27,최은지,수원체육관,0,3
GS칼텍스,2021-10-27,유서연,수원체육관,0,3
GS칼텍스,2021-10-27,김유리,수원체육관,0,3
GS칼텍스,2021-10-27,한수지,수원체육관,0,3
GS칼텍스,2021-10-27,김지원,수원체육관,0,3
GS칼텍스,2021-10-27,안혜진,수원체육관,0,3
GS칼텍스,2021-10-27,오지영,수원체육관,0,3
GS칼텍스,2021-10-27,한다혜,수원체육관,0,3
GS칼텍스,2021-10-27,한수진,수원체육관,0,3
현대건설,2021-10-27,야스민,수원체육관,0,2
현대건설,2021-10-27,양효진,수원체육관,0,2
현대건설,2021-10-27,정지윤,수원체육관,0,2
현대건설,2021-10-27,이다현,수원체육관,0,2
현대건설,2021-10-27,황민경,수원체육관,0,2
현대건설,2021-10-27,김다인,수원체육관,0,2
현대건설,2021-10-27,김연견,수원체육관,0,2
현대건설,2021-10-27,이나연,수원체육관,0,2
KGC인삼공사,2021-10-28,옐레나,수원체육관,0,3
KGC인삼공사,2021-10-28,박혜민,수원체육관,0,3
KGC인삼공사,2021-10-28,박은진,수원체육관,0,3
KGC인삼공사,2021-10-28,이소영,수원체육관,0,3
KGC인삼공사,2021-10-28,한송이,수원체육관,0,3
KGC인삼공사,2021-10-28,염혜선,수원체육관,0,3
KGC인삼공사,2021-10-28,이선우,수원체육관,0,3
KGC인삼공사,2021-10-28,고의정,수원체육관,0,3
KGC인삼공사,2021-10-28,노란,수원체육관,0,3
흥국생명,2021-10-28,캣벨,수원체육관,0,2
흥국생명,2021-10-28,이주아,수원체육관,0,2
흥국생명,2021-10-28,김미연,수원체육관,0,2
흥국생명,2021-10-28,김다은,수원체육관,0,2
흥국생명,2021-10-28,최윤이,수원체육관,0,2
흥국생명,2021-10-28,김채연,수원체육관,0,2
흥국생명,2021-10-28,박혜진,수원체육관,0,2
흥국생명,2021-10-28,김해란,수원체육관,0,2
한국도로공사,2021-10-29,켈시,수원체육관,0,3
한국도로공사,2021-10-29,박정아,수원체육관,0,3
한국도로공사,2021-10-29,전새얀,수원체육관,0,3
한국도로공사,2021-10-29,정대영,수원체육관,0,3
한국도로공사,2021-10-29,배유나,수원체육관,0,3
한국도로공사,2021-10-29,이고은,수원체육관,0,3
한국도로공사,2021-10-29,임명옥,수원체육관,0,3
페퍼저축은행,2021-10-29,최민지,수원체육관,0,2
페퍼저축은행,2021-10-29,하혜진,수원체육관,0,2
페퍼저축은행,2021-10-29,박경현,수원체육관,0,2
페퍼저축은행,2021-10-29,이한비,수원체육관,0,2
페퍼저축은행,2021-10-29,이현,수원체육관,0,2
페퍼저축은행,2021-10-29,이은지,수원체육관,0,2
GS칼텍스,2021-10-30,모마,수원체육관,0,3
GS칼텍스,2021-10-30,강소휘,수원체육관,0,3
GS칼텍스,2021-10-30,최은지,수원체육관,0,3
GS칼텍스,2021-10-30,한수지,수원체육관,0,3
GS칼텍스,2021-10-30,김유리,수원체육관,0,3
GS칼텍스,2021-10-30,안혜진,수원체육관,0,3
GS칼텍스,2021-10-30,김지원,수원체육관,0,3
GS칼텍스,2021-10-30,오지영,수원체육관,0,3
GS칼텍스,2021-10-30,한수진,수원체육관,0,3
IBK기업은행,2021-10-30,라셈,수원체육관,0,2
IBK기업은행,2021-10-30,표승주,수원체육관,0,2
IBK기업은행,2021-10-30,김주향,수원체육관,0,2
IBK기업은행,2021-10-30,김희진,수원체육관,0,2
IBK기업은행,2021-10-30,김수지,수원체육관,0,2
IBK기업은행,2021-10-30,김하경,수원체육관,0,2
IBK기업은행,2021-10-30,신연경,수원체육관,0,2
KGC인삼공사,2021-10-31,옐레나,수원체육관,0,3
KGC인삼공사,2021-10-31,이소영,수원체육관,0,3
KGC인삼공사,2021-10-31,박은진,수원체육관,0,3
KGC인삼공사,2021-10-31,고의정,수원체육관,0,3
KGC인삼공사,2021-10-31,염혜선,수원체육관,0,3
KGC인삼공사,2021-10-31,노란,수원체육관,0,3
현대건설,2021-10-31,양효진,수원체육관,0,2
현대건설,2021-10-31,황연주,수원체육관,0,2
현대건설,2021-10-31,이다현,수원체육관,0,2
현대건설,2021-10-31,황민경,수원체육관,0,2
현대건설,2021-10-31,고예림,수원체육관,0,2
현대건설,2021-10-31,정지윤,수원체육관,0,2
현대건설,2021-10-31,김다인,수원체육관,0,2
현대건설,2021-10-31,김연견,수원체육관,0,2
현대건설,2021-10-31,이나연,수원체육관,0,2
페퍼저축은행,2021-11-02,엘리자벳,수원체육관,0,3
페퍼저축은행,2021-11-02,박경현,수원체육관,0,3
페퍼저축은행,2021-11-02,하혜진,수원체육관,0,3
페퍼저축은행,2021-11-02,최가은,수원체육관,0,3
페퍼저축은행,2021-11-02,이한비,수원체육관,0,3
페퍼저축은행,2021-11-02,박은서,수원체육관,0,3
페퍼저축은행,2021-11-02,이현,수원체육관,0,3
페퍼저축은행,2021-11-02,문슬기,수원체육관,0,3
페퍼저축은행,2021-11-02,구솔,수원체육관,0,3
페퍼저축은행,2021-11-02,김세인,수원체육관,0,3
페퍼저축은행,2021-11-02,이은지,수원체육관,0,3
흥국생명,2021-11-02,캣벨,수원체육관,0,2
흥국생명,2021-11-02,김미연,수원체육관,0,2
흥국생명,2021-11-02,이주아,수원체육관,0,2
흥국생명,2021-11-02,김채연,수원체육관,0,2
흥국생명,2021-11-02,최윤이,수원체육관,0,2
흥국생명,2021-11-02,박혜진,수원체육관,0,2
흥국생명,2021-11-02,김다솔,수원체육관,0,2
흥국생명,2021-11-02,김해란,수원체육관,0,2
흥국생명,2021-11-02,도수빈,수원체육관,0,2
한국도로공사,2021-11-03,켈시,수원체육관,0,3
한국도로공사,2021-11-03,박정아,수원체육관,0,3
한국도로공사,2021-11-03,배유나,수원체육관,0,3
한국도로공사,2021-11-03,문정원,수원체육관,0,3
한국도로공사,2021-11-03,전새얀,수원체육관,0,3
한국도로공사,2021-11-03,정대영,수원체육관,0,3
한국도로공사,2021-11-03,이윤정,수원체육관,0,3
한국도로공사,2021-11-03,임명옥,수원체육관,0,3
GS칼텍스,2021-11-03,모마,수원체육관,0,2
GS칼텍스,2021-11-03,강소휘,수원체육관,0,2
GS칼텍스,2021-11-03,유서연,수원체육관,0,2
GS칼텍스,2021-11-03,김유리,수원체육관,0,2
GS칼텍스,2021-11-03,권민지,수원체육관,0,2
GS칼텍스,2021-11-03,한수지,수원체육관,0,2
GS칼텍스,2021-11-03,안혜진,수원체육관,0,2
GS칼텍스,2021-11-03,김해빈,수원체육관,0,2
GS칼텍스,2021-11-03,오지영,수원체육관,0,2
GS칼텍스,2021-11-03,한수진,수원체육관,0,2
IBK기업은행,2021-11-04,김희진,수원체육관,0,3
IBK기업은행,2021-11-04,김주향,수원체육관,0,3
IBK기업은행,2021-11-04,표승주,수원체육관,0,3
IBK기업은행,2021-11-04,최정민,수원체육관,0,3
IBK기업은행,2021-11-04,김수지,수원체육관,0,3
IBK기업은행,2021-11-04,라셈,수원체육관,0,3
IBK기업은행,2021-11-04,김하경,수원체육관,0,3
IBK기업은행,2021-11-04,조송화,수원체육관,0,3
IBK기업은행,2021-11-04,신연경,수원체육관,0,3
KGC인삼공사,2021-11-04,옐레나,수원체육관,0,2
KGC인삼공사,2021-11-04,이소영,수원체육관,0,2
KGC인삼공사,2021-11-04,박혜민,수원체육관,0,2
KGC인삼공사,2021-11-04,박은진,수원체육관,0,2
KGC인삼공사,2021-11-04,한송이,수원체육관,0,2
KGC인삼공사,2021-11-04,염혜선,수원체육관,0,2
KGC인삼공사,2021-11-04,고의정,수원체육관,0,2
KGC인삼공사,2021-11-04,노란,수원체육관,0,2
현대건설,2021-11-05,양효진,수원체육관,0,3
현대건설,2021-11-05,황연주,수원체육관,0,3
현대건설,2021-11-05,고예림,수원체육관,0,3
현대건설,2021-11-05,황민경,수원체육관,0,3
현대건설,2021-11-05,이다현,수원체육관,0,3
현대건설,2021-11-05,야스민,수원체육관,0,3
현대건설,2021-11-05,정지윤,수원체육관,0,3
현대건설,2021-11-05,김다인,수원체육관,0,3
현대건설,2021-11-05,김연견,수원체육관,0,3
현대건설,2021-11-05,김주하,수원체육관,0,3
페퍼저축은행,2021-11-05,엘리자벳,수원체육관,0,2
페퍼저축은행,2021-11-05,하혜진,수원체육관,0,2
페퍼저축은행,2021-11-05,최가은,수원체육관,0,2
페퍼저축은행,2021-11-05,박경현,수원체육관,0,2
페퍼저축은행,2021-11-05,이한비,수원체육관,0,2
페퍼저축은행,2021-11-05,구솔,수원체육관,0,2
페퍼저축은행,2021-11-05,김세인,수원체육관,0,2
페퍼저축은행,2021-11-05,문슬기,수원체육관,0,2
페퍼저축은행,2021-11-05,이은지,수원체육관,0,2
페퍼저축은행,2021-11-05,이현,수원체육관,0,2
한국도로공사,2021-11-06,켈시,수원체육관,0,3
한국도로공사,2021-11-06,박정아,수원체육관,0,3
한국도로공사,2021-11-06,배유나,수원체육관,0,3
한국도로공사,2021-11-06,정대영,수원체육관,0,3
한국도로공사,2021-11-06,문정원,수원체육관,0,3
한국도로공사,2021-11-06,이고은,수원체육관,0,3
한국도로공사,2021-11-06,전새얀,수원체육관,0,3
한국도로공사,2021-11-06,임명옥,수원체육관,0,3
흥국생명,2021-11-06,캣벨,수원체육관,0,2
흥국생명,2021-11-06,김미연,수원체육관,0,2
흥국생명,2021-11-06,김다은,수원체육관,0,2
흥국생명,2021-11-06,이주아,수원체육관,0,2
흥국생명,2021-11-06,김채연,수원체육관,0,2
흥국생명,2021-11-06,박혜진,수원체육관,0,2
흥국생명,2021-11-06,도수빈,수원체육관,0,2
흥국생명,2021-11-06,박상미,수원체육관,0,2
KGC인삼공사,2021-11-07,옐레나,수원체육관,0,3
KGC인삼공사,2021-11-07,이소영,수원체육관,0,3
KGC인삼공사,2021-11-07,박혜민,수원체육관,0,3
KGC인삼공사,2021-11-07,한송이,수원체육관,0,3
KGC인삼공사,2021-11-07,박은진,수원체육관,0,3
KGC인삼공사,2021-11-07,염혜선,수원체육관,0,3
KGC인삼공사,2021-11-07,고의정,수원체육관,0,3
KGC인삼공사,2021-11-07,노란,수원체육관,0,3
GS칼텍스,2021-11-07,모마,수원체육관,0,2
GS칼텍스,2021-11-07,강소휘,수원체육관,0,2
GS칼텍스,2021-11-07,권민지,수원체육관,0,2
GS칼텍스,2021-11-07,한수지,수원체육관,0,2
GS칼텍스,2021-11-07,최은지,수원체육관,0,2
GS칼텍스,2021-11-07,유서연,수원체육관,0,2
GS칼텍스,2021-11-07,안혜진,수원체육관,0,2
GS칼텍스,2021-11-07,김지원,수원체육관,0,2
GS칼텍스,2021-11-07,오지영,수원체육관,0,2
IBK기업은행,2021-11-09,라셈,수원체육관,0,3
IBK기업은행,2021-11-09,김수지,수원체육관,0,3
IBK기업은행,2021-11-09,김희진,수원체육관,0,3
IBK기업은행,2021-11-09,표승주,수원체육관,0,3
IBK기업은행,2021-11-09,최정민,수원체육관,0,3
IBK기업은행,2021-11-09,김주향,수원체육관,0,3
IBK기업은행,2021-11-09,조송화,수원체육관,0,3
IBK기업은행,2021-11-09,김하경,수원체육관,0,3
IBK기업은행,2021-11-09,신연경,수원체육관,0,3
페퍼저축은행,2021-11-09,엘리자벳,수원체육관,0,2
페퍼저축은행,2021-11-09,이한비,수원체육관,0,2
페퍼저축은행,2021-11-09,박경현,수원체육관,0,2
페퍼저축은행,2021-11-09,하혜진,수원체육관,0,2
페퍼저축은행,2021-11-09,최가은,수원체육관,0,2
페퍼저축은행,2021-11-09,이현,수원체육관,0,2
페퍼저축은행,2021-11-09,구솔,수원체육관,0,2
페퍼저축은행,2021-11-09,김세인,수원체육관,0,2
페퍼저축은행,2021-11-09,문슬기,수원체육관,0,2
GS칼텍스,2021-11-10,모마,수원체육관,0,3
GS칼텍스,2021-11-10,강소휘,수원체육관,0,3
GS칼텍스,2021-11-10,유서연,수원체육관,0,3
GS칼텍스,2021-11-10,한수지,수원체육관,0,3
GS칼텍스,2021-11-10,안혜진,수원체육관,0,3
GS칼텍스,2021-11-10,오지영,수원체육관,0,3
현대건설,2021-11-10,야스민,수원체육관,0,2
현대건설,2021-11-10,양효진,수원체육관,0,2
현대건설,2021-11-10,이다현,수원체육관,0,2
현대건설,2021-11-10,황민경,수원체육관,0,2
현대건설,2021-11-10,고예림,수원체육관,0,2
현대건설,2021-11-10,김다인,수원체육관,0,2
현대건설,2021-11-10,김연견,수원체육관,0,2
현대건설,2021-11-10,김주하,수원체육관,0,2
한국도로공사,2021-11-11,켈시,수원체육관,0,3
한국도로공사,2021-11-11,박정아,수원체육관,0,3
한국도로공사,2021-11-11,배유나,수원체육관,0,3
한국도로공사,2021-11-11,정대영,수원체육관,0,3
한국도로공사,2021-11-11,문정원,수원체육관,0,3
한국도로공사,2021-11-11,전새얀,수원체육관,0,3
한국도로공사,2021-11-11,이고은,수원체육관,0,3
한국도로공사,2021-11-11,임명옥,수원체육관,0,3
흥국생명,2021-11-11,캣벨,수원체육관,0,2
흥국생명,2021-11-11,김미연,수원체육관,0,2
흥국생명,2021-11-11,이주아,수원체육관,0,2
흥국생명,2021-11-11,박현주,수원체육관,0,2
흥국생명,2021-11-11,김채연,수원체육관,0,2
흥국생명,2021-11-11,박혜진,수원체육관,0,2
흥국생명,2021-11-11,도수빈,수원체육관,0,2
흥국생명,2021-11-11,박상미,수원체육관,0,2
KGC인삼공사,2021-11-12,옐레나,수원체육관,0,3
KGC인삼공사,2021-11-12,이소영,수원체육관,0,3
KGC인삼공사,2021-11-12,박혜민,수원체육관,0,3
KGC인삼공사,2021-11-12,한송이,수원체육관,0,3
KGC인삼공사,2021-11-12,박은진,수원체육관,0,3
KGC인삼공사,2021-11-12,염혜선,수원체육관,0,3
KGC인삼공사,2021-11-12,노란,수원체육관,0,3
KGC인삼공사,2021-11-12,고의정,수원체육관,0,3
IBK기업은행,2021-11-12,라셈,수원체육관,0,2
IBK기업은행,2021-11-12,김주향,수원체육관,0,2
IBK기업은행,2021-11-12,표승주,수원체육관,0,2
IBK기업은행,2021-11-12,최정민,수원체육관,0,2
IBK기업은행,2021-11-12,김수지,수원체육관,0,2
IBK기업은행,2021-11-12,김하경,수원체육관,0,2
페퍼저축은행,2021-11-13,엘리자벳,수원체육관,0,3
페퍼저축은행,2021-11-13,박경현,수원체육관,0,3
페퍼저축은행,2021-11-13,이한비,수원체육관,0,3
페퍼저축은행,2021-11-13,하혜진,수원체육관,0,3
페퍼저축은행,2021-11-13,이현,수원체육관,0,3
페퍼저축은행,2021-11-13,최가은,수원체육관,0,3
페퍼저축은행,2021-11-13,김세인,수원체육관,0,3
페퍼저축은행,2021-11-13,문슬기,수원체육관,0,3
현대건설,2021-11-13,야스민,수원체육관,0,2
현대건설,2021-11-13,양효진,수원체육관,0,2
현대건설,2021-11-13,이다현,수원체육관,0,2
현대건설,2021-11-13,고예림,수원체육관,0,2
현대건설,2021-11-13,황민경,수원체육관,0,2
현대건설,2021-11-13,김다인,수원체육관,0,2
현대건설,2021-11-13,김연견,수원체육관,0,2
흥국생명,2021-11-14,캣벨,수원체육관,0,3
흥국생명,2021-11-14,김미연,수원체육관,0,3
흥국생명,2021-11-14,이주아,수원체육관,0,3
흥국생명,2021-11-14,박혜진,수원체육관,0,3
흥국생명,2021-11-14,김채연,수원체육관,0,3
흥국생명,2021-11-14,도수빈,수원체육관,0,3
흥국생명,2021-11-14,박상미,수원체육관,0,3
GS칼텍스,2021-11-14,모마,수원체육관,0,2
GS칼텍스,2021-11-14,강소휘,수원체육관,0,2
GS칼텍스,2021-11-14,유서연,수원체육관,0,2
GS칼텍스,2021-11-14,한수지,수원체육관,0,2
GS칼텍스,2021-11-14,김유리,수원체육관,0,2
GS칼텍스,2021-11-14,안혜진,수원체육관,0,2
GS칼텍스,2021-11-14,김해빈,수원체육관,0,2
GS칼텍스,2021-11-14,오지영,수원체육관,0,2
GS칼텍스,2021-11-14,한수진,수원체육관,0,2
페퍼저축은행,2021-11-16,엘리자벳,수원체육관,0,3
페퍼저축은행,2021-11-16,이한비,수원체육관,0,3
페퍼저축은행,2021-11-16,하혜진,수원체육관,0,3
페퍼저축은행,2021-11-16,박경현,수원체육관,0,3
페퍼저축은행,2021-11-16,최가은,수원체육관,0,3
페퍼저축은행,2021-11-16,이현,수원체육관,0,3
페퍼저축은행,2021-11-16,구솔,수원체육관,0,3
페퍼저축은행,2021-11-16,김세인,수원체육관,0,3
페퍼저축은행,2021-11-16,문슬기,수원체육관,0,3
페퍼저축은행,2021-11-16,박연화,수원체육관,0,3
페퍼저축은행,2021-11-16,이은지,수원체육관,0,3
IBK기업은행,2021-11-16,김희진,수원체육관,0,2
IBK기업은행,2021-11-16,김주향,수원체육관,0,2
IBK기업은행,2021-11-16,김수지,수원체육관,0,2
IBK기업은행,2021-11-16,표승주,수원체육관,0,2
IBK기업은행,2021-11-16,라셈,수원체육관,0,2
IBK기업은행,2021-11-16,최정민,수원체육관,0,2
IBK기업은행,2021-11-16,김하경,수원체육관,0,2
IBK기업은행,2021-11-16,최수빈,수원체육관,0,2
IBK기업은행,2021-11-16,신연경,수원체육관,0,2
현대건설,2021-11-17,양효진,수원체육관,0,3
현대건설,2021-11-17,야스민,수원체육관,0,3
현대건설,2021-11-17,고예림,수원체육관,0,3
현대건설,2021-11-17,정지윤,수원체육관,0,3
현대건설,2021-11-17,황민경,수원체육관,0,3
현대건설,2021-11-17,김다인,수원체육관,0,3
현대건설,2021-11-17,이다현,수원체육관,0,3
현대건설,2021-11-17,김연견,수원체육관,0,3
한국도로공사,2021-11-17,켈시,수원체육관,0,2
한국도로공사,2021-11-17,박정아,수원체육관,0,2
한국도로공사,2021-11-17,이예림,수원체육관,0,2
한국도로공사,2021-11-17,배유나,수원체육관,0,2
한국도로공사,2021-11-17,정대영,수원체육관,0,2
한국도로공사,2021-11-17,이고은,수원체육관,0,2
한국도로공사,2021-11-17,문정원,수원체육관,0,2
한국도로공사,2021-11-17,임명옥,수원체육관,0,2
흥국생명,2021-11-18,캣벨,수원체육관,0,3
흥국생명,2021-11-18,김미연,수원체육관,0,3
흥국생명,2021-11-18,이주아,수원체육관,0,3
흥국생명,2021-11-18,김다솔,수원체육관,0,3
흥국생명,2021-11-18,도수빈,수원체육관,0,3
흥국생명,2021-11-18,박상미,수원체육관,0,3
KGC인삼공사,2021-11-18,옐레나,수원체육관,0,2
KGC인삼공사,2021-11-18,이소영,수원체육관,0,2
KGC인삼공사,2021-11-18,한송이,수원체육관,0,2
KGC인삼공사,2021-11-18,박혜민,수원체육관,0,2
KGC인삼공사,2021-11-18,박은진,수원체육관,0,2
KGC인삼공사,2021-11-18,염혜선,수원체육관,0,2
KGC인삼공사,2021-11-18,노란,수원체육관,0,2
GS칼텍스,2021-11-19,모마,수원체육관,0,3
GS칼텍스,2021-11-19,유서연,수원체육관,0,3
GS칼텍스,2021-11-19,강소휘,수원체육관,0,3
GS칼텍스,2021-11-19,김유리,수원체육관,0,3
GS칼텍스,2021-11-19,한수지,수원체육관,0,3
GS칼텍스,2021-11-19,안혜진,수원체육관,0,3
GS칼텍스,2021-11-19,오지영,수원체육관,0,3
GS칼텍스,2021-11-19,한수진,수원체육관,0,3
페퍼저축은행,2021-11-19,엘리자벳,수원체육관,0,2
페퍼저축은행,2021-11-19,이한비,수원체육관,0,2
