팀명,경기날짜,이름,경기장,관중수,세트_점수
GS칼텍스,2019-03-17,표승주,수원체육관,0,3
GS칼텍스,2019-03-17,김유리,수원체육관,0,3
GS칼텍스,2019-03-17,김현정,수원체육관,0,3
GS칼텍스,2019-03-17,안혜진,수원체육관,0,3
GS칼텍스,2019-03-17,이영,수원체육관,0,3
GS칼텍스,2019-03-17,이고은,수원체육관,0,3
GS칼텍스,2019-03-17,문명화,수원체육관,0,3
GS칼텍스,2019-03-17,김채원,수원체육관,0,3
GS칼텍스,2019-03-17,한다혜,수원체육관,0,3
한국도로공사,2019-03-17,박정아,수원체육관,0,2
한국도로공사,2019-03-17,파튜,수원체육관,0,2
한국도로공사,2019-03-17,배유나,수원체육관,0,2
한국도로공사,2019-03-17,정대영,수원체육관,0,2
한국도로공사,2019-03-17,문정원,수원체육관,0,2
한국도로공사,2019-03-17,이원정,수원체육관,0,2
한국도로공사,2019-03-17,유서연,수원체육관,0,2
한국도로공사,2019-03-17,하혜진,수원체육관,0,2
한국도로공사,2019-03-17,임명옥,수원체육관,0,2
한국도로공사,2019-03-17,전새얀,수원체육관,0,2
한국도로공사,2019-03-19,파튜,수원체육관,0,3
한국도로공사,2019-03-19,박정아,수원체육관,0,3
한국도로공사,2019-03-19,문정원,수원체육관,0,3
한국도로공사,2019-03-19,배유나,수원체육관,0,3
한국도로공사,2019-03-19,정대영,수원체육관,0,3
한국도로공사,2019-03-19,이효희,수원체육관,0,3
한국도로공사,2019-03-19,하혜진,수원체육관,0,3
한국도로공사,2019-03-19,유서연,수원체육관,0,3
한국도로공사,2019-03-19,이원정,수원체육관,0,3
한국도로공사,2019-03-19,임명옥,수원체육관,0,3
GS칼텍스,2019-03-19,강소휘,수원체육관,0,2
GS칼텍스,2019-03-19,이소영,수원체육관,0,2
GS칼텍스,2019-03-19,표승주,수원체육관,0,2
GS칼텍스,2019-03-19,김유리,수원체육관,0,2
GS칼텍스,2019-03-19,김현정,수원체육관,0,2
GS칼텍스,2019-03-19,문명화,수원체육관,0,2
GS칼텍스,2019-03-19,안혜진,수원체육관,0,2
GS칼텍스,2019-03-19,이고은,수원체육관,0,2
GS칼텍스,2019-03-19,한다혜,수원체육관,0,2
GS칼텍스,2019-03-19,김채원,수원체육관,0,2
GS칼텍스,2019-03-19,한수진,수원체육관,0,2
흥국생명,2019-03-21,이재영,수원체육관,0,3
흥국생명,2019-03-21,톰시아,수원체육관,0,3
흥국생명,2019-03-21,김미연,수원체육관,0,3
흥국생명,2019-03-21,이주아,수원체육관,0,3
흥국생명,2019-03-21,김세영,수원체육관,0,3
흥국생명,2019-03-21,조송화,수원체육관,0,3
흥국생명,2019-03-21,신연경,수원체육관,0,3
흥국생명,2019-03-21,김해란,수원체육관,0,3
한국도로공사,2019-03-21,파튜,수원체육관,0,2
한국도로공사,2019-03-21,배유나,수원체육관,0,2
한국도로공사,2019-03-21,정대영,수원체육관,0,2
한국도로공사,2019-03-21,박정아,수원체육관,0,2
한국도로공사,2019-03-21,문정원,수원체육관,0,2
한국도로공사,2019-03-21,전새얀,수원체육관,0,2
한국도로공사,2019-03-21,이원정,수원체육관,0,2
한국도로공사,2019-03-21,유서연,수원체육관,0,2
한국도로공사,2019-03-21,이효희,수원체육관,0,2
한국도로공사,2019-03-21,임명옥,수원체육관,0,2
흥국생명,2019-03-23,이재영,수원체육관,0,3
흥국생명,2019-03-23,톰시아,수원체육관,0,3
흥국생명,2019-03-23,이주아,수원체육관,0,3
흥국생명,2019-03-23,김세영,수원체육관,0,3
흥국생명,2019-03-23,신연경,수원체육관,0,3
흥국생명,2019-03-23,김해란,수원체육관,0,3
흥국생명,2019-03-23,조송화,수원체육관,0,3
한국도로공사,2019-03-23,파튜,수원체육관,0,2
한국도로공사,2019-03-23,박정아,수원체육관,0,2
한국도로공사,2019-03-23,정대영,수원체육관,0,2
한국도로공사,2019-03-23,배유나,수원체육관,0,2
한국도로공사,2019-03-23,문정원,수원체육관,0,2
한국도로공사,2019-03-23,유서연,수원체육관,0,2
한국도로공사,2019-03-23,이원정,수원체육관,0,2
한국도로공사,2019-03-23,이효희,수원체육관,0,2
한국도로공사,2019-03-23,임명옥,수원체육관,0,2
한국도로공사,2019-03-25,파튜,수원체육관,0,3
한국도로공사,2019-03-25,박정아,수원체육관,0,3
한국도로공사,2019-03-25,정대영,수원체육관,0,3
한국도로공사,2019-03-25,배유나,수원체육관,0,3
한국도로공사,2019-03-25,문정원,수원체육관,0,3
한국도로공사,2019-03-25,유서연,수원체육관,0,3
한국도로공사,2019-03-25,이원정,수원체육관,0,3
한국도로공사,2019-03-25,이효희,수원체육관,0,3
한국도로공사,2019-03-25,전새얀,수원체육관,0,3
한국도로공사,2019-03-25,임명옥,수원체육관,0,3
흥국생명,2019-03-25,이재영,수원체육관,0,2
흥국생명,2019-03-25,톰시아,수원체육관,0,2
흥국생명,2019-03-25,김미연,수원체육관,0,2
흥국생명,2019-03-25,김나희,수원체육관,0,2
흥국생명,2019-03-25,김세영,수원체육관,0,2
흥국생명,2019-03-25,이주아,수원체육관,0,2
흥국생명,2019-03-25,조송화,수원체육관,0,2
흥국생명,2019-03-25,김해란,수원체육관,0,2
흥국생명,2019-03-25,도수빈,수원체육관,0,2
흥국생명,2019-03-25,신연경,수원체육관,0,2
한국도로공사,2019-03-27,박정아,수원체육관,0,3
한국도로공사,2019-03-27,파튜,수원체육관,0,3
한국도로공사,2019-03-27,배유나,수원체육관,0,3
한국도로공사,2019-03-27,정대영,수원체육관,0,3
한국도로공사,2019-03-27,문정원,수원체육관,0,3
한국도로공사,2019-03-27,이효희,수원체육관,0,3
한국도로공사,2019-03-27,이원정,수원체육관,0,3
한국도로공사,2019-03-27,유서연,수원체육관,0,3
한국도로공사,2019-03-27,임명옥,수원체육관,0,3
흥국생명,2019-03-27,톰시아,수원체육관,0,2
흥국생명,2019-03-27,이재영,수원체육관,0,2
흥국생명,2019-03-27,김미연,수원체육관,0,2
흥국생명,2019-03-27,김세영,수원체육관,0,2
흥국생명,2019-03-27,김나희,수원체육관,0,2
흥국생명,2019-03-27,조송화,수원체육관,0,2
흥국생명,2019-03-27,이주아,수원체육관,0,2
흥국생명,2019-03-27,김해란,수원체육관,0,2
흥국생명,2019-03-27,도수빈,수원체육관,0,2
흥국생명,2019-03-27,신연경,수원체육관,0,2
