0,https://www.nawy.com/blog/wp-content/uploads/2022/07/Modern-Interior-Design.jpg
1,"https://media.architecturaldigest.com/photos/571e97ce818277135ff91620/master/w_2626,h_1821,c_limit/modernist-decor-inspiration-07.jpg"
2,https://www.decorilla.com/online-decorating/wp-content/uploads/2018/10/modern-interior-designer-nyc.jpg
3,https://decombo.com/wp-content/uploads/2020/10/modern-dekorasyon.jpg
4,"https://cdn2.hubspot.net/hubfs/5208252/Corner%20RS%20110H%20Design%20Orly%20Dekter,%20Footage%20by%20Oded%20Smadar%206.jpg"
5,http://cdn.home-designing.com/wp-content/uploads/2019/10/grey-modern-sofa-1.jpg
6,https://www.decorilla.com/online-decorating/wp-content/uploads/2018/10/modern-interior-design-grey-living-room2.png
7,https://images.livspace-cdn.com/plain/https://jumanji.livspace-cdn.com/magazine/wp-content/uploads/sites/2/2018/04/10131835/modern-vs-contemporary-interior-design-difference.jpg
8,https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MXx8bW9kZXJuJTIwaW50ZXJpb3J8ZW58MHx8MHx8&w=1000&q=80
9,"https://media.architecturaldigest.com/photos/571e97cc741fcddb16b559d1/master/w_2754,h_1753,c_limit/modernist-decor-inspiration-08.jpg"
10,https://foyr.com/learn/wp-content/uploads/2018/10/modern-interior-design-style.jpg
11,https://curatedinterior.com/wp-content/uploads/2022/05/Contemporary-Interior-Design-Elements-Minimalist-Furniture-via-Lee-Broom.jpg
12,https://adornstyles.com/wp-content/uploads/2017/06/modern-urban-interior-design-scaled-958x575-1.jpeg
13,https://corecontracting.ca/assets/blog/1c524744511809.58146c5223657.jpeg
14,https://www.insign.in/wp-content/uploads/2021/01/Insign-images-1-1080x675.jpg
15,https://www.archeffect.net/assets/uploads/media-uploader/modern-interior-design-6-styles-view021659032993.jpg
16,https://www.boutiquehomes.com.au/wp-content/uploads/2019/07/Boutique_Oslo_29_Orana_Estate_INTERIORS_019-1024x683.jpg
17,https://archello.s3.eu-central-1.amazonaws.com/images/2021/09/08/ab-partners-midtown-apartment--modern-interior-design-apartments-archello.1631083770.83.jpg
18,https://muance.eu/wp-content/uploads/2021/05/MU11098-1080x675.jpg
19,https://www.decorilla.com/online-decorating/wp-content/uploads/2020/04/Modern-contemporary-interior-design-living-rooms.jpg
20,http://cdn.shopify.com/s/files/1/0004/4630/0222/articles/top-10-modern-interior-designers_260a6d81-aae7-4caf-834a-7657993e3360_1024x1024.jpg?v=1653583540
21,https://images.adsttc.com/media/images/62c7/f87f/4cfd/3b17/d513/b58b/newsletter/interiors-of-the-future-17-projects-that-show-how-current-cities-and-living-trends-are-influencing-modern-interior-architecture_19.jpg?1657272454
22,https://www.decoraid.com/wp-content/uploads/2021/04/Contemporary-Style-scaled.jpeg
23,https://cdn.mos.cms.futurecdn.net/isVcskKqeJnnCThF9aPGAW.jpg
24,https://images.livspace-cdn.com/plain/https://jumanji.livspace-cdn.com/magazine/wp-content/uploads/sites/3/2020/07/28033809/Cover-18.png
25,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1084604748248851
26,https://as1.ftcdn.net/v2/jpg/04/25/92/74/1000_F_425927449_6KivJK8h6fIl77hejuZ01KABc5jjdT5a.jpg
27,https://archello.com/thumbs/images/2020/02/06/Simple-Modern-Villa-Interior-Design-9.1581019185.9378.jpg?fit=crop&w=414&h=518
28,https://www.mymove.com/wp-content/uploads/2018/02/GettyImages-1202936119.jpg
29,https://homeworlddesign.com/wp-content/uploads/2019/03/Modern-Villa-Interior-Design-2.jpg
30,https://images.ctfassets.net/3s5io6mnxfqz/72DE0Q7UrHwYd0YNMAWQT4/f3ef42b9e157b73bc61a814f261f71a4/AdobeStock_227074608.jpeg
31,https://cf.ltkcdn.net/interiordesign/images/orig/203112-2011x1367-moderninterior.jpg
32,https://cdn.shopify.com/s/files/1/0264/6618/9369/files/Screenshot_2022-01-17_at_21.12.06_2000x1330_crop_center.png?v=1642454208
33,https://lines-hub.com/wp-content/uploads/2020/05/contemporary-design4.jpg
34,https://96interior.com.sg/wp-content/uploads/2021/11/black-minimal-96-interior-kitchen-dining-01.jpg
35,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100057789154428
36,https://i.pinimg.com/originals/2f/f4/da/2ff4daa71fcbce6596ec218982f51f9f.jpg
37,https://en.pimg.jp/048/917/900/1/48917900.jpg
38,https://mir-s3-cdn-cf.behance.net/project_modules/1400/ecee9c44511809.58146c5223d0e.jpg
39,https://images.ctfassets.net/3s5io6mnxfqz/20h2jTlgbUEoNi1FQ8OcCG/80f1242bf4a9b6019437cc685b9e3e73/contemporary-interior-design-guide.jpeg
40,https://cgifurniture.com/wp-content/uploads/2020/12/modern-interior-design-6-styles-View05.jpg
41,https://cdn.homedit.com/wp-content/uploads/2012/01/Gorgeous-Modern-Interior-Design.jpg
42,https://decoholic.org/wp-content/uploads/2020/03/Unique-Contemporary-Interior-1-720x450.jpg
