팀명,경기장,관중수,경기날짜,1팀score,2팀score,결과,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
GS칼텍스,수원체육관,0,2020-10-17,3,2,0,강소휘,21,37,19,2,0,51.35,23.72,15,8,0,0,53.33,18.75,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,6.25,0,0,0,0,0.0,0.0,21,11,2,0,52.38,42.0,15,2,4,0.4,14.71,12,10,2,0,2.0,12.77,5,0,0,0.0,3.16,26,14,0,53.85,27.66,8,0,1,4,0,0.0,11.11,1,0,4,L,0.2625,1
GS칼텍스,수원체육관,0,2020-10-17,3,2,0,이소영,9,29,7,4,2,24.14,18.59,17,5,1,0,29.41,21.25,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,6.25,0,0,0,0,0.0,0.0,11,2,3,2,18.18,22.0,11,1,0,0.2,10.78,11,8,3,0,1.6,11.7,1,1,0,0.2,0.63,26,8,0,30.77,27.66,11,1,2,3,0,0.2,15.28,1,0,2,L,0.1125,1
GS칼텍스,수원체육관,0,2020-10-17,3,2,0,한수지,7,5,2,0,0,40.0,3.21,2,1,0,0,50.0,2.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,1,0,0,33.33,30.0,0,0,0,0,0.0,0.0,11,0,0,0.0,10.78,7,7,0,0,1.4,7.45,4,2,0,0.4,2.53,1,0,0,0.0,1.06,23,5,10,6,0,1.0,31.94,3,0,0,C,0.0875,1
GS칼텍스,수원체육관,0,2020-10-17,3,2,0,안혜진,6,1,1,0,0,100.0,0.64,1,1,0,0,100.0,1.25,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,26,4,1,0.8,25.49,19,17,2,0,3.4,20.21,120,44,1,8.8,75.95,0,0,0,0.0,0.0,6,1,1,4,0,0.2,8.33,0,0,2,S,0.075,1
GS칼텍스,수원체육관,0,2020-10-17,3,2,0,김유리,3,8,3,0,0,37.5,5.13,1,0,0,0,0.0,1.25,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,3,0,0,42.86,70.0,0,0,0,0,0.0,0.0,5,0,0,0.0,4.9,4,2,2,0,0.4,4.26,2,0,0,0.0,1.27,0,0,0,0.0,0.0,6,0,2,4,0,0.0,8.33,2,0,0,C,0.0375,1
GS칼텍스,수원체육관,0,2020-10-17,3,2,0,유서연,1,4,0,0,2,0.0,2.56,3,0,0,1,0.0,3.75,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,1,0.0,2.0,4,1,0,0.33,3.92,3,1,2,0,0.33,3.19,0,0,0,0.0,0.0,10,4,0,40.0,10.64,1,0,0,1,0,0.0,1.39,0,0,2,R,0.0125,0
GS칼텍스,수원체육관,0,2020-10-17,3,2,0,이현,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,1,0.0,4.9,1,0,1,0,0.0,1.06,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1,S,0.0,0
GS칼텍스,수원체육관,0,2020-10-17,3,2,0,한다혜,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,18,18,0,0,3.6,19.15,9,3,0,0.6,5.7,31,13,2,35.48,32.98,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
GS칼텍스,수원체육관,0,2020-10-17,3,2,0,한수진,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,5,4,1,0,1.33,5.32,2,0,0,0.0,1.27,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
KGC인삼공사,대전충무체육관,0,2020-10-18,1,3,0,디우프,26,69,26,4,5,37.68,42.86,38,17,3,4,44.74,40.86,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,25,8,1,1,32.0,92.59,0,0,0,0,0.0,0.0,5,1,0,0,20.0,21.74,14,0,1,0.0,15.91,19,14,5,0,3.5,16.24,3,0,0,0.0,1.85,0,0,0,0.0,0.0,15,0,8,3,0,0.0,21.13,0,0,6,R,0.4262295081967213,1
KGC인삼공사,대전충무체육관,0,2020-10-18,1,3,0,최은지,11,36,10,3,2,27.78,22.36,22,4,1,2,18.18,23.66,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,2,0,0,0,0.0,7.41,0,0,0,0,0.0,0.0,11,6,2,0,54.55,47.83,16,0,1,0.0,18.18,20,14,6,0,3.5,17.09,10,2,0,0.5,6.17,18,8,1,38.89,22.22,9,1,3,3,0,0.25,12.68,0,0,3,L,0.18032786885245902,1
KGC인삼공사,대전충무체육관,0,2020-10-18,1,3,0,고의정,8,20,7,1,1,35.0,12.42,13,4,1,0,30.77,13.98,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,3,0,1,42.86,30.43,12,1,2,0.25,13.64,12,10,2,0,2.5,10.26,3,1,0,0.25,1.85,25,6,3,12.0,30.86,5,0,2,3,0,0.0,7.04,0,0,3,L,0.13114754098360656,1
KGC인삼공사,대전충무체육관,0,2020-10-18,1,3,0,한송이,6,18,4,0,2,22.22,11.18,6,1,0,0,16.67,6.45,1,0,0,0,0.0,33.33,1,1,0,0,100.0,100.0,0,0,0,0,0.0,0.0,10,2,0,2,20.0,71.43,0,0,0,0,0.0,0.0,12,1,0,0.25,13.64,10,10,0,0,2.5,8.55,5,0,0,0.0,3.09,1,0,0,0.0,1.23,16,1,8,2,0,0.25,22.54,2,0,2,C,0.09836065573770492,1
KGC인삼공사,대전충무체육관,0,2020-10-18,1,3,0,정호영,4,3,1,0,0,33.33,1.86,1,0,0,0,0.0,1.08,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,0,50.0,14.29,0,0,0,0,0.0,0.0,4,1,0,0.33,4.55,0,0,0,0,0.0,0.0,4,1,1,0.33,2.47,0,0,0,0.0,0.0,7,2,2,2,0,0.67,9.86,0,0,1,C,0.06557377049180328,0
KGC인삼공사,대전충무체육관,0,2020-10-18,1,3,0,박은진,3,7,2,0,1,28.57,4.35,5,1,0,1,20.0,5.38,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,0,50.0,14.29,0,0,0,0,0.0,0.0,9,0,1,0.0,10.23,3,3,0,0,0.75,2.56,2,0,1,0.0,1.23,0,0,0,0.0,0.0,12,1,6,3,0,0.25,16.9,0,0,3,C,0.04918032786885246,1
KGC인삼공사,대전충무체육관,0,2020-10-18,1,3,0,염혜선,3,2,2,0,0,100.0,1.24,2,2,0,0,100.0,2.15,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,18,1,1,0.25,20.45,10,10,0,0,2.5,8.55,121,40,0,10.0,74.69,0,0,0,0.0,0.0,4,0,2,2,0,0.0,5.63,1,0,1,S,0.04918032786885246,1
KGC인삼공사,대전충무체육관,0,2020-10-18,1,3,0,노란,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,3,0,0,1.0,2.56,2,0,0,0.0,1.23,7,3,1,28.57,8.64,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
KGC인삼공사,대전충무체육관,0,2020-10-18,1,3,0,오지영,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,39,37,2,0,9.25,33.33,10,4,0,1.0,6.17,26,11,1,38.46,32.1,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
IBK기업은행,대전충무체육관,0,2020-10-18,1,3,1,라자레바,38,76,36,1,5,47.37,47.5,37,13,1,1,35.14,38.54,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,32,20,0,2,62.5,100.0,0,0,0,0,0.0,0.0,7,3,0,2,42.86,31.82,14,1,5,0.25,14.58,24,20,4,0,5.0,21.62,7,0,0,0.0,4.46,0,0,0,0.0,0.0,7,1,0,3,1,0.25,9.21,3,0,11,R,0.5066666666666667,1
IBK기업은행,대전충무체육관,0,2020-10-18,1,3,1,표승주,13,29,10,1,1,34.48,18.13,20,6,1,0,30.0,20.83,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,4,0,1,44.44,40.91,16,1,2,0.25,16.67,19,16,3,0,4.0,17.12,5,2,0,0.5,3.18,32,11,0,34.38,39.02,8,2,0,4,0,0.5,10.53,0,0,3,L,0.17333333333333334,1
IBK기업은행,대전충무체육관,0,2020-10-18,1,3,1,김수지,10,13,6,0,0,46.15,8.13,6,1,0,0,16.67,6.25,1,0,0,0,0.0,100.0,3,3,0,0,100.0,100.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,50.0,0,0,0,0,0.0,0.0,9,0,1,0.0,9.38,11,11,0,0,2.75,9.91,8,3,0,0.75,5.1,1,1,0,100.0,1.22,27,4,12,5,0,1.0,35.53,1,0,1,C,0.13333333333333333,1
IBK기업은행,대전충무체육관,0,2020-10-18,1,3,1,육서영,9,27,7,3,1,25.93,16.88,21,6,2,1,28.57,21.88,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,1,1,0,16.67,27.27,18,1,2,0.25,18.75,11,8,3,0,2.0,9.91,5,1,0,0.25,3.18,26,7,3,15.38,31.71,12,1,4,3,0,0.25,15.79,0,0,3,L,0.12,1
IBK기업은행,대전충무체육관,0,2020-10-18,1,3,1,조송화,3,4,1,0,1,25.0,2.5,4,1,0,1,25.0,4.17,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,18,2,0,0.5,18.75,14,12,2,0,3.0,12.61,119,46,0,11.5,75.8,0,0,0,0.0,0.0,6,0,4,0,0,0.0,7.89,2,0,1,S,0.04,1
IBK기업은행,대전충무체육관,0,2020-10-18,1,3,1,김희진,1,8,1,1,0,12.5,5.0,7,1,1,0,14.29,7.29,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,16.67,0,0,0,0,0.0,0.0,6,0,2,0.0,6.25,6,6,0,0,1.5,5.41,3,1,0,0.25,1.91,1,1,0,100.0,1.22,12,0,8,4,0,0.0,15.79,2,0,2,C,0.013333333333333334,1
IBK기업은행,대전충무체육관,0,2020-10-18,1,3,1,심미옥,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,1,1,0.33,5.21,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1,L,0.013333333333333334,0
IBK기업은행,대전충무체육관,0,2020-10-18,1,3,1,신연경,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,25,21,4,0,5.25,22.52,10,5,0,1.25,6.37,22,7,1,27.27,26.83,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
GS칼텍스,서울장충체육관,0,2020-10-21,1,3,0,러츠,32,64,30,5,3,46.88,34.97,25,11,3,0,44.0,34.72,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,21,9,2,2,42.86,84.0,0,0,0,0,0.0,0.0,18,10,0,1,55.56,25.35,15,0,1,0.0,14.85,13,9,4,0,2.25,9.56,3,0,0,0.0,1.55,0,0,0,0.0,0.0,6,2,0,3,0,0.5,10.0,1,0,4,R,0.42105263157894735,1
GS칼텍스,서울장충체육관,0,2020-10-21,1,3,0,강소휘,17,54,16,8,2,29.63,29.51,24,5,2,1,20.83,33.33,1,0,0,0,0.0,20.0,0,0,0,0,0.0,0.0,2,0,0,0,0.0,8.0,0,0,0,0,0.0,0.0,27,11,6,1,40.74,38.03,10,0,1,0.0,9.9,26,23,3,0,5.75,19.12,3,2,0,0.5,1.55,47,20,4,34.04,46.53,7,1,3,1,0,0.25,11.67,1,0,3,L,0.2236842105263158,1
GS칼텍스,서울장충체육관,0,2020-10-21,1,3,0,이소영,14,37,14,1,0,37.84,20.22,14,4,1,0,28.57,19.44,4,2,0,0,50.0,80.0,0,0,0,0,0.0,0.0,2,0,0,0,0.0,8.0,0,0,0,0,0.0,0.0,17,8,0,0,47.06,23.94,14,0,2,0.0,13.86,24,20,4,0,5.0,17.65,6,0,0,0.0,3.11,26,17,0,65.38,25.74,7,0,4,3,0,0.0,11.67,0,0,2,L,0.18421052631578946,1
GS칼텍스,서울장충체육관,0,2020-10-21,1,3,0,한수지,5,10,3,0,0,30.0,5.46,3,1,0,0,33.33,4.17,0,0,0,0,0.0,0.0,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,6,2,0,0,33.33,66.67,0,0,0,0,0.0,0.0,18,0,0,0.0,17.82,11,8,3,0,2.0,8.09,4,0,0,0.0,2.07,0,0,0,0.0,0.0,16,2,7,5,0,0.5,26.67,1,0,0,C,0.06578947368421052,1
GS칼텍스,서울장충체육관,0,2020-10-21,1,3,0,유서연,5,8,5,0,0,62.5,4.37,2,1,0,0,50.0,2.78,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,4,0,0,66.67,8.45,1,0,0,0.0,0.99,2,2,0,0,0.5,1.47,1,0,0,0.0,0.52,0,0,0,0.0,0.0,1,0,1,0,0,0.0,1.67,0,0,0,R,0.06578947368421052,0
GS칼텍스,서울장충체육관,0,2020-10-21,1,3,0,안혜진,3,1,0,0,0,0.0,0.55,1,0,0,0,0.0,1.39,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,23,1,2,0.25,22.77,11,10,1,0,2.5,8.09,135,53,3,13.25,69.95,0,0,0,0.0,0.0,6,2,3,1,0,0.5,10.0,1,0,5,S,0.039473684210526314,1
GS칼텍스,서울장충체육관,0,2020-10-21,1,3,0,이원정,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,3.96,3,3,0,0,0.75,2.21,27,8,1,2.0,13.99,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1,S,0.0,0
GS칼텍스,서울장충체육관,0,2020-10-21,1,3,0,한다혜,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,19,16,3,0,4.0,13.97,6,0,0,0.0,3.11,23,15,0,65.22,22.77,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
GS칼텍스,서울장충체육관,0,2020-10-21,1,3,0,한수진,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,14,9,5,0,2.25,10.29,3,1,0,0.25,1.55,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
흥국생명,서울장충체육관,0,2020-10-21,1,3,1,루시아,27,55,24,1,2,43.64,32.54,32,17,0,2,53.13,41.03,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,19,6,1,0,31.58,57.58,0,0,0,0,0.0,0.0,4,1,0,0,25.0,9.52,18,0,0,0.0,16.51,13,12,1,0,3.0,11.61,4,1,1,0.25,2.27,0,0,0,0.0,0.0,18,3,5,5,0,0.75,18.75,0,0,3,R,0.30337078651685395,1
흥국생명,서울장충체육관,0,2020-10-21,1,3,1,김연경,25,47,20,3,4,42.55,27.81,17,8,1,4,47.06,21.79,5,3,0,0,60.0,62.5,0,0,0,0,0.0,0.0,8,4,0,0,50.0,24.24,0,0,0,0,0.0,0.0,17,5,2,0,29.41,40.48,28,4,1,1.0,25.69,17,15,2,0,3.75,15.18,4,1,0,0.25,2.27,23,8,1,30.43,24.73,10,1,2,4,0,0.25,10.42,2,0,5,L,0.2808988764044944,1
흥국생명,서울장충체육관,0,2020-10-21,1,3,1,이재영,19,51,18,4,2,35.29,30.18,21,8,1,1,38.1,26.92,3,3,0,0,100.0,37.5,0,0,0,0,0.0,0.0,6,1,1,0,16.67,18.18,0,0,0,0,0.0,0.0,21,6,2,1,28.57,50.0,16,0,1,0.0,14.68,22,21,1,0,5.25,19.64,4,0,0,0.0,2.27,51,26,0,50.98,54.84,8,1,4,1,0,0.25,8.33,1,0,3,L,0.21348314606741572,1
흥국생명,서울장충체육관,0,2020-10-21,1,3,1,김세영,10,6,5,0,0,83.33,3.55,2,2,0,0,100.0,2.56,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,3,0,0,75.0,50.0,0,0,0,0,0.0,0.0,9,0,0,0.0,8.26,5,5,0,0,1.25,4.46,3,1,0,0.25,1.7,1,0,0,0.0,1.08,25,5,8,7,0,1.25,26.04,3,0,0,C,0.11235955056179775,1
흥국생명,서울장충체육관,0,2020-10-21,1,3,1,이다영,5,5,3,0,0,60.0,2.96,5,3,0,0,60.0,6.41,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,13,0,2,0.0,11.93,13,10,3,0,2.5,11.61,144,61,1,15.25,81.82,0,0,0,0.0,0.0,20,2,8,6,1,0.5,20.83,3,0,4,S,0.056179775280898875,1
흥국생명,서울장충체육관,0,2020-10-21,1,3,1,김채연,3,4,1,1,0,25.0,2.37,1,0,0,0,0.0,1.28,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,1,1,0,33.33,37.5,0,0,0,0,0.0,0.0,13,0,0,0.0,11.93,5,4,1,0,1.0,4.46,0,0,0,0.0,0.0,0,0,0,0.0,0.0,13,2,6,2,1,0.5,13.54,1,0,1,C,0.033707865168539325,1
흥국생명,서울장충체육관,0,2020-10-21,1,3,1,김미연,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,2.75,0,0,0,0,0.0,0.0,1,0,0,0.0,0.57,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
흥국생명,서울장충체육관,0,2020-10-21,1,3,1,도수빈,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,16,15,1,0,3.75,14.29,6,2,0,0.5,3.41,18,6,0,33.33,19.35,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
