팀명,경기장,관중수,경기날짜,1팀score,2팀score,결과,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
IBK기업은행,김천실내체육관,5617,2018-10-22,3,2,1,어나이,40,83,36,2,3,43.37,47.43,37,14,1,2,37.84,45.12,2,1,0,0,50.0,28.57,0,0,0,0,0.0,0.0,22,7,1,0,31.82,100.0,0,0,0,0,0.0,0.0,22,14,0,1,63.64,42.31,19,1,2,0.2,17.12,28,20,8,0,4.0,24.56,4,0,0,0.0,2.26,42,17,0,40.48,43.3,20,3,5,8,1,0.6,23.81,1,0,6,L,0.4444444444444444,1
IBK기업은행,김천실내체육관,5617,2018-10-22,3,2,1,고예림,26,51,25,2,2,49.02,29.14,24,9,1,1,37.5,29.27,1,1,0,0,100.0,14.29,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,26,15,1,1,57.69,50.0,22,0,1,0.0,19.82,14,13,1,0,2.6,12.28,6,1,0,0.2,3.39,17,8,4,23.53,17.53,13,1,5,4,0,0.2,15.48,0,0,3,L,0.28888888888888886,1
IBK기업은행,김천실내체육관,5617,2018-10-22,3,2,1,김희진,17,24,16,2,2,66.67,13.71,12,9,0,1,75.0,14.63,4,2,1,0,50.0,57.14,3,2,1,0,66.67,75.0,0,0,0,0,0.0,0.0,3,1,0,1,33.33,37.5,2,2,0,0,100.0,3.85,12,0,2,0.0,10.81,8,6,2,0,1.2,7.02,2,0,1,0.0,1.13,0,0,0,0.0,0.0,15,1,6,3,2,0.2,17.86,1,0,7,R,0.18888888888888888,1
IBK기업은행,김천실내체육관,5617,2018-10-22,3,2,1,김수지,5,10,4,0,0,40.0,5.71,4,1,0,0,25.0,4.88,0,0,0,0,0.0,0.0,1,0,0,0,0.0,25.0,0,0,0,0,0.0,0.0,5,3,0,0,60.0,62.5,0,0,0,0,0.0,0.0,10,0,1,0.0,9.01,2,2,0,0,0.4,1.75,6,2,0,0.4,3.39,0,0,0,0.0,0.0,18,1,6,6,0,0.2,21.43,1,0,1,C,0.05555555555555555,1
IBK기업은행,김천실내체육관,5617,2018-10-22,3,2,1,백목화,1,4,1,0,0,25.0,2.29,2,0,0,0,0.0,2.44,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,0,50.0,3.85,14,0,1,0.0,12.61,13,12,1,0,3.0,11.4,6,3,0,0.75,3.39,10,7,2,50.0,10.31,6,0,4,1,1,0.0,7.14,0,0,2,L,0.011111111111111112,1
IBK기업은행,김천실내체육관,5617,2018-10-22,3,2,1,변지수,1,1,1,0,0,100.0,0.57,1,1,0,0,100.0,1.22,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,0.9,0,0,0,0,0.0,0.0,1,0,0,0.0,0.56,0,0,0,0.0,0.0,5,0,0,3,0,0.0,5.95,0,0,0,C,0.011111111111111112,0
IBK기업은행,김천실내체육관,5617,2018-10-22,3,2,1,김해빈,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,0,1,0.0,5.41,5,3,2,0,0.6,4.39,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1,L,0.0,0
IBK기업은행,김천실내체육관,5617,2018-10-22,3,2,1,염혜선,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,0,0,0.0,9.01,8,6,2,0,1.5,7.02,67,35,0,8.75,37.85,0,0,0,0.0,0.0,1,0,1,0,0,0.0,1.19,0,0,0,S,0.0,0
IBK기업은행,김천실내체육관,5617,2018-10-22,3,2,1,이나연,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,15,0,1,0.0,13.51,8,7,1,0,1.75,7.02,70,33,2,8.25,39.55,0,0,0,0.0,0.0,5,0,5,0,0,0.0,5.95,0,0,3,S,0.0,1
IBK기업은행,김천실내체육관,5617,2018-10-22,3,2,1,한지현,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,25,23,2,0,4.6,21.93,13,4,0,0.8,7.34,27,10,0,37.04,27.84,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
GS칼텍스,서울장충체육관,2361,2018-10-23,3,1,1,이소영,22,35,18,2,1,51.43,27.34,14,9,0,0,64.29,21.88,2,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,2,0,0,0,0.0,20.0,0,0,0,0,0.0,0.0,17,9,2,1,52.94,56.67,17,0,2,0.0,18.09,9,7,2,0,1.75,10.59,4,0,0,0.0,3.03,15,8,1,46.67,21.13,9,4,3,1,0,1.0,16.98,1,0,3,L,0.29333333333333333,1
GS칼텍스,서울장충체육관,2361,2018-10-23,3,1,1,강소휘,20,32,17,1,1,53.13,25.0,19,9,1,1,47.37,29.69,4,3,0,0,75.0,66.67,0,0,0,0,0.0,0.0,2,1,0,0,50.0,20.0,0,0,0,0,0.0,0.0,7,4,0,0,57.14,23.33,11,2,1,0.5,11.7,10,10,0,0,2.5,11.76,2,0,0,0.0,1.52,32,11,1,31.25,45.07,8,1,1,5,0,0.25,15.09,1,0,2,L,0.26666666666666666,1
GS칼텍스,서울장충체육관,2361,2018-10-23,3,1,1,알리,14,24,9,2,2,37.5,18.75,15,7,1,1,46.67,23.44,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,2,1,1,33.33,60.0,0,0,0,0,0.0,0.0,3,0,0,0,0.0,10.0,14,3,3,0.75,14.89,7,5,2,0,1.25,8.24,2,0,0,0.0,1.52,0,0,0,0.0,0.0,6,2,4,0,0,0.5,11.32,1,0,5,R,0.18666666666666668,1
GS칼텍스,서울장충체육관,2361,2018-10-23,3,1,1,김유리,8,20,7,1,0,35.0,15.63,5,2,0,0,40.0,7.81,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,15,5,1,0,33.33,83.33,0,0,0,0,0.0,0.0,14,0,2,0.0,14.89,6,5,1,0,1.25,7.06,3,0,0,0.0,2.27,0,0,0,0.0,0.0,9,1,3,3,0,0.25,16.98,2,0,2,C,0.10666666666666667,1
GS칼텍스,서울장충체육관,2361,2018-10-23,3,1,1,문명화,7,4,4,0,0,100.0,3.13,1,1,0,0,100.0,1.56,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,0,100.0,16.67,0,0,0,0,0.0,0.0,7,0,0,0.0,7.45,6,3,3,0,0.75,7.06,1,0,0,0.0,0.76,0,0,0,0.0,0.0,9,3,0,4,0,0.75,16.98,3,0,0,C,0.09333333333333334,1
GS칼텍스,서울장충체육관,2361,2018-10-23,3,1,1,안혜진,4,4,0,0,0,0.0,3.13,4,0,0,0,0.0,6.25,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,20,3,3,0.75,21.28,7,7,0,0,1.75,8.24,109,50,1,12.5,82.58,1,0,0,0.0,1.41,5,1,1,2,0,0.25,9.43,1,0,4,S,0.05333333333333334,1
GS칼텍스,서울장충체육관,2361,2018-10-23,3,1,1,나현정,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,30,25,5,0,6.25,35.29,10,3,0,0.75,7.58,17,6,0,35.29,23.94,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
GS칼텍스,서울장충체육관,2361,2018-10-23,3,1,1,한다혜,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,7,7,0,0,1.75,8.24,1,0,0,0.0,0.76,6,2,0,33.33,8.45,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
현대건설,서울장충체육관,2361,2018-10-23,3,1,0,베키,21,41,18,7,3,43.9,34.45,24,11,3,2,45.83,35.82,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,1,2,1,20.0,83.33,0,0,0,0,0.0,0.0,12,6,2,0,50.0,46.15,10,0,2,0.0,12.82,11,7,4,0,1.75,13.58,6,0,1,0.0,4.62,5,1,0,20.0,6.17,7,3,3,1,0,0.75,9.86,0,0,6,L,0.375,1
현대건설,서울장충체육관,2361,2018-10-23,3,1,0,양효진,16,24,13,0,0,54.17,20.17,14,7,0,0,50.0,20.9,2,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,6,0,0,75.0,53.33,0,0,0,0,0.0,0.0,9,0,1,0.0,11.54,6,5,1,0,1.25,7.41,4,1,0,0.25,3.08,0,0,0,0.0,0.0,19,3,9,2,0,0.75,26.76,2,0,1,C,0.2857142857142857,1
현대건설,서울장충체육관,2361,2018-10-23,3,1,0,김주향,8,20,8,3,0,40.0,16.81,13,4,3,0,30.77,19.4,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,4,0,0,57.14,26.92,9,0,1,0.0,11.54,5,3,1,1,1.0,6.17,1,0,0,0.0,0.77,22,5,3,9.09,27.16,4,0,2,1,0,0.0,5.63,0,0,2,L,0.14285714285714285,0
현대건설,서울장충체육관,2361,2018-10-23,3,1,0,황민경,7,13,5,1,1,38.46,10.92,7,2,0,1,28.57,10.45,1,0,0,0,0.0,25.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,3,1,0,60.0,19.23,18,2,1,0.5,23.08,14,14,0,0,3.5,17.28,7,2,0,0.5,5.38,29,15,2,44.83,35.8,9,0,2,2,0,0.0,12.68,2,0,2,L,0.125,1
현대건설,서울장충체육관,2361,2018-10-23,3,1,0,정시영,3,7,3,0,1,42.86,5.88,0,0,0,0,0.0,0.0,1,1,0,0,100.0,25.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,2,0,1,33.33,40.0,0,0,0,0,0.0,0.0,16,0,1,0.0,20.51,10,8,2,0,2.0,12.35,0,0,0,0.0,0.0,3,0,1,0.0,3.7,10,0,4,5,1,0.0,14.08,2,0,3,C,0.05357142857142857,1
현대건설,서울장충체육관,2361,2018-10-23,3,1,0,이다영,1,4,0,0,0,0.0,3.36,4,0,0,0,0.0,5.97,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,0,0,0.0,14.1,6,4,2,0,1.0,7.41,103,40,2,10.0,79.23,1,0,0,0.0,1.23,12,1,3,7,0,0.25,16.9,0,0,2,S,0.017857142857142856,1
현대건설,서울장충체육관,2361,2018-10-23,3,1,0,김연견,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,24,20,4,0,5.0,29.63,8,1,0,0.25,6.15,21,6,2,19.05,25.93,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
흥국생명,인천계양체육관,1433,2018-10-24,3,1,1,톰시아,30,57,28,4,5,49.12,32.95,32,13,3,4,40.63,40.0,4,2,1,0,50.0,40.0,1,1,0,0,100.0,50.0,16,9,0,1,56.25,69.57,0,0,0,0,0.0,0.0,4,3,0,0,75.0,10.0,17,0,1,0.0,17.35,6,5,1,0,1.25,5.13,4,1,0,0.25,2.37,0,0,0,0.0,0.0,11,2,5,3,1,0.5,15.94,2,0,7,R,0.375,1
흥국생명,인천계양체육관,1433,2018-10-24,3,1,1,이재영,19,50,18,2,1,36.0,28.9,21,7,2,0,33.33,26.25,1,0,0,0,0.0,10.0,0,0,0,0,0.0,0.0,6,0,0,0,0.0,26.09,0,0,0,0,0.0,0.0,22,11,0,1,50.0,55.0,16,0,2,0.0,16.33,30,27,3,0,6.75,25.64,13,4,1,1.0,7.69,25,12,1,44.0,30.86,7,1,2,2,0,0.25,10.14,3,0,4,L,0.2375,1
흥국생명,인천계양체육관,1433,2018-10-24,3,1,1,김세영,10,14,8,1,0,57.14,8.09,4,2,1,0,50.0,5.0,3,1,0,0,33.33,30.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,5,0,0,71.43,38.89,0,0,0,0,0.0,0.0,12,0,0,0.0,12.24,3,3,0,0,0.75,2.56,6,1,0,0.25,3.55,0,0,0,0.0,0.0,9,2,2,4,0,0.5,13.04,3,0,0,C,0.125,1
흥국생명,인천계양체육관,1433,2018-10-24,3,1,1,김미연,9,30,7,4,2,23.33,17.34,15,2,4,0,13.33,18.75,1,1,0,0,100.0,10.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,4.35,0,0,0,0,0.0,0.0,13,4,0,2,30.77,32.5,15,1,3,0.25,15.31,6,5,1,0,1.25,5.13,4,0,0,0.0,2.37,26,6,3,11.54,32.1,7,1,3,2,0,0.25,10.14,0,0,5,L,0.1125,1
흥국생명,인천계양체육관,1433,2018-10-24,3,1,1,김채연,8,17,4,0,1,23.53,9.83,4,1,0,0,25.0,5.0,1,1,0,0,100.0,10.0,1,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,11,2,0,1,18.18,61.11,0,0,0,0,0.0,0.0,8,0,0,0.0,8.16,6,5,1,0,1.25,5.13,3,0,0,0.0,1.78,0,0,0,0.0,0.0,21,4,11,3,0,1.0,30.43,1,0,1,C,0.1,1
흥국생명,인천계양체육관,1433,2018-10-24,3,1,1,조송화,3,2,1,0,0,50.0,1.16,2,1,0,0,50.0,2.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,21,1,0,0.25,21.43,20,16,4,0,4.0,17.09,126,56,0,14.0,74.56,1,0,0,0.0,1.23,10,1,5,2,0,0.25,14.49,0,0,0,S,0.0375,1
흥국생명,인천계양체육관,1433,2018-10-24,3,1,1,공윤희,1,3,1,0,1,33.33,1.73,2,0,0,1,0.0,2.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,2.5,6,0,1,0.0,6.12,5,4,1,0,1.0,4.27,2,1,0,0.25,1.18,9,7,0,77.78,11.11,3,0,2,0,0,0.0,4.35,0,0,2,L,0.0125,0
흥국생명,인천계양체육관,1433,2018-10-24,3,1,1,김해란,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,40,37,3,0,9.25,34.19,8,0,0,0.0,4.73,19,16,0,84.21,23.46,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
흥국생명,인천계양체육관,1433,2018-10-24,3,1,1,신연경,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,0,0.33,0.85,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
KGC인삼공사,인천계양체육관,1433,2018-10-24,3,1,0,알레나,28,72,25,9,2,34.72,44.72,34,13,3,1,38.24,41.46,1,0,0,0,0.0,12.5,0,0,0,0,0.0,0.0,30,8,6,1,26.67,96.77,0,0,0,0,0.0,0.0,7,4,0,0,57.14,20.59,15,1,0,0.25,17.44,26,15,11,0,3.75,20.31,2,0,0,0.0,1.17,0,0,0,0.0,0.0,5,2,1,2,0,0.5,7.94,3,0,2,R,0.4375,1
KGC인삼공사,인천계양체육관,1433,2018-10-24,3,1,0,최은지,14,38,14,0,4,36.84,23.6,22,9,0,3,40.91,26.83,1,0,0,0,0.0,12.5,0,0,0,0,0.0,0.0,1,0,0,0,0.0,3.23,0,0,0,0,0.0,0.0,14,5,0,1,35.71,41.18,13,0,3,0.0,15.12,13,10,3,0,2.5,10.16,5,0,0,0.0,2.92,31,16,1,48.39,34.44,9,0,4,3,0,0.0,14.29,1,0,7,L,0.21875,1
KGC인삼공사,인천계양체육관,1433,2018-10-24,3,1,0,한수지,9,15,5,0,1,33.33,9.32,8,2,0,0,25.0,9.76,3,1,0,1,33.33,37.5,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,2,2,0,0,100.0,40.0,1,0,0,0,0.0,2.94,17,1,1,0.25,19.77,5,3,2,0,0.75,3.91,5,2,0,0.5,2.92,0,0,0,0.0,0.0,19,3,10,4,0,0.75,30.16,2,0,2,C,0.140625,1
KGC인삼공사,인천계양체육관,1433,2018-10-24,3,1,0,한송이,6,11,3,1,2,27.27,6.83,6,2,0,1,33.33,7.32,1,1,0,0,100.0,12.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,1,0,0.0,40.0,2,0,0,1,0.0,5.88,8,1,0,0.25,9.3,2,2,0,0,0.5,1.56,8,3,0,0.75,4.68,1,1,0,100.0,1.11,8,2,2,3,0,0.5,12.7,1,0,2,C,0.09375,0
KGC인삼공사,인천계양체육관,1433,2018-10-24,3,1,0,채선아,5,20,3,1,0,15.0,12.42,8,1,0,0,12.5,9.76,2,1,0,0,50.0,25.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,1,1,0,10.0,29.41,15,1,1,0.25,17.44,21,16,5,0,4.0,16.41,9,3,0,0.75,5.26,21,8,1,33.33,23.33,6,1,2,3,0,0.25,9.52,0,0,1,L,0.078125,1
KGC인삼공사,인천계양체육관,1433,2018-10-24,3,1,0,이재은,2,1,0,0,0,0.0,0.62,1,0,0,0,0.0,1.22,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,13,0,0,0.0,15.12,11,8,3,0,2.0,8.59,127,35,2,8.75,74.27,0,0,0,0.0,0.0,10,2,4,2,0,0.5,15.87,0,0,2,S,0.03125,1
KGC인삼공사,인천계양체육관,1433,2018-10-24,3,1,0,오지영,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,41,36,5,0,9.0,32.03,5,1,0,0.25,2.92,32,21,0,65.63,35.56,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
IBK기업은행,화성종합실내체육관,3247,2018-10-25,3,0,1,어나이,23,38,21,0,2,55.26,43.68,20,9,0,2,45.0,50.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,1,0,0,20.0,100.0,0,0,0,0,0.0,0.0,13,11,0,0,84.62,56.52,13,1,2,0.33,17.81,15,14,1,0,4.67,25.86,1,0,0,0.0,1.1,18,7,1,33.33,38.3,3,1,0,2,0,0.33,8.82,1,0,4,L,0.40350877192982454,1
