팀명,경기장,관중수,경기날짜,1팀score,2팀score,결과,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
KGC인삼공사,수원체육관,2239,2017-11-26,0,3,1,오지영,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,18,17,1,0,5.67,24.66,13,4,1,1.33,11.11,13,10,0,3.33,22.41,0,0,0,0,0,0.0,0.0,0,0,1,Li,0.0,0
IBK기업은행,화성종합실내체육관,1486,2017-11-28,0,3,0,메디,23,46,21,2,1,45.65,41.44,18,10,0,0,55.56,33.96,1,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,20,7,2,1,35.0,80.0,0,0,0,0,0.0,0.0,7,4,0,0,57.14,38.89,10,0,0,0.0,14.93,14,12,2,0,4.0,17.95,7,0,0,0.0,5.6,32,18,1,5.67,45.71,9,2,2,4,0,0.67,18.0,0,0,1,L,0.45098039215686275,1
IBK기업은행,화성종합실내체육관,1486,2017-11-28,0,3,0,고예림,8,22,6,0,3,27.27,19.82,17,4,0,3,23.53,32.08,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,4.0,0,0,0,0,0.0,0.0,4,1,0,0,25.0,22.22,7,0,2,0.0,10.45,10,8,2,0,2.67,12.82,4,1,0,0.33,3.2,24,7,1,2.0,34.29,8,2,3,3,0,0.67,16.0,1,0,5,L,0.1568627450980392,1
IBK기업은행,화성종합실내체육관,1486,2017-11-28,0,3,0,김희진,8,20,5,2,2,25.0,18.02,10,3,0,1,30.0,18.87,0,0,0,0,0.0,0.0,1,1,0,0,100.0,20.0,4,1,1,0,25.0,16.0,1,0,0,0,0.0,12.5,4,0,1,1,0.0,22.22,15,1,2,0.33,22.39,15,12,2,1,4.0,19.23,6,0,1,0.0,4.8,0,0,0,0.0,0.0,5,2,1,1,0,0.67,10.0,0,0,6,R,0.1568627450980392,1
IBK기업은행,화성종합실내체육관,1486,2017-11-28,0,3,0,김수지,8,9,4,2,0,44.44,8.11,1,0,1,0,0.0,1.89,1,0,0,0,0.0,50.0,4,2,1,0,50.0,80.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,37.5,0,0,0,0,0.0,0.0,8,1,2,0.33,11.94,4,3,1,0,1.0,5.13,3,1,0,0.33,2.4,0,0,0,0.0,0.0,14,3,6,3,2,1.0,28.0,2,0,4,C,0.1568627450980392,1
IBK기업은행,화성종합실내체육관,1486,2017-11-28,0,3,0,김미연,3,8,3,1,1,37.5,7.21,5,1,1,0,20.0,9.43,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,1,66.67,16.67,4,0,1,0.0,5.97,2,1,1,0,0.33,2.56,2,1,0,0.33,1.6,0,0,0,0.0,0.0,1,0,1,0,0,0.0,2.0,0,0,2,L,0.058823529411764705,0
IBK기업은행,화성종합실내체육관,1486,2017-11-28,0,3,0,염혜선,1,1,1,0,0,100.0,0.9,1,1,0,0,100.0,1.89,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,1,0.0,10.45,7,6,1,0,2.0,8.97,54,18,1,6.0,43.2,1,0,0,0.0,1.43,3,0,2,1,0,0.0,6.0,2,0,2,S,0.0196078431372549,0
IBK기업은행,화성종합실내체육관,1486,2017-11-28,0,3,0,노란,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,6,6,0,0,2.0,7.69,4,0,0,0.0,3.2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
IBK기업은행,화성종합실내체육관,1486,2017-11-28,0,3,0,채선아,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,13,9,4,0,3.0,16.67,1,1,0,0.33,0.8,11,5,0,1.67,15.71,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
한국도로공사,화성종합실내체육관,1486,2017-11-28,0,3,1,이바나,26,55,25,3,3,45.45,46.22,27,12,0,2,44.44,48.21,7,3,1,1,42.86,58.33,0,0,0,0,0.0,0.0,9,6,1,0,66.67,90.0,0,0,0,0,0.0,0.0,12,4,1,0,33.33,42.86,9,1,1,0.33,12.0,8,8,0,0,2.67,10.13,2,0,0,0.0,1.68,0,0,0,0.0,0.0,7,0,0,4,1,0.0,13.21,0,0,5,R,0.48148148148148145,1
한국도로공사,화성종합실내체육관,1486,2017-11-28,0,3,1,박정아,10,29,8,2,1,27.59,24.37,15,4,2,0,26.67,26.79,1,1,0,0,100.0,8.33,0,0,0,0,0.0,0.0,1,1,0,0,100.0,10.0,0,0,0,0,0.0,0.0,12,2,0,1,16.67,42.86,7,0,0,0.0,9.33,12,11,1,0,3.67,15.19,2,1,0,0.33,1.68,5,0,1,0.0,8.47,2,2,0,0,0,0.67,3.77,2,0,1,L,0.18518518518518517,1
한국도로공사,화성종합실내체육관,1486,2017-11-28,0,3,1,배유나,10,15,7,1,0,46.67,12.61,2,0,1,0,0.0,3.57,3,2,0,0,66.67,25.0,2,2,0,0,100.0,66.67,0,0,0,0,0.0,0.0,8,3,0,0,37.5,80.0,0,0,0,0,0.0,0.0,8,0,0,0.0,10.67,3,2,1,0,0.67,3.8,5,2,0,0.67,4.2,0,0,0,0.0,0.0,18,3,6,7,2,1.0,33.96,2,0,2,C,0.18518518518518517,1
한국도로공사,화성종합실내체육관,1486,2017-11-28,0,3,1,정대영,5,11,3,2,1,27.27,9.24,7,2,2,1,28.57,12.5,1,0,0,0,0.0,8.33,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,2,1,0,0,50.0,20.0,0,0,0,0,0.0,0.0,13,1,0,0.33,17.33,4,3,1,0,1.0,5.06,2,0,0,0.0,1.68,0,0,0,0.0,0.0,8,1,3,4,0,0.33,15.09,0,0,1,C,0.09259259259259259,1
한국도로공사,화성종합실내체육관,1486,2017-11-28,0,3,1,문정원,2,5,2,0,0,40.0,4.2,3,1,0,0,33.33,5.36,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,0,50.0,7.14,14,0,2,0.0,18.67,15,12,3,0,4.0,18.99,3,0,0,0.0,2.52,38,24,0,8.0,64.41,10,0,7,0,1,0.0,18.87,1,0,3,R,0.037037037037037035,1
한국도로공사,화성종합실내체육관,1486,2017-11-28,0,3,1,전새얀,1,3,1,1,0,33.33,2.52,1,0,0,0,0.0,1.79,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,1,0,50.0,7.14,7,0,2,0.0,9.33,1,0,1,0,0.0,1.27,0,0,0,0.0,0.0,3,1,1,0.0,5.08,0,0,0,0,0,0.0,0.0,0,0,2,L,0.018518518518518517,0
한국도로공사,화성종합실내체육관,1486,2017-11-28,0,3,1,이효희,0,1,0,0,0,0.0,0.84,1,0,0,0,0.0,1.79,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,14,0,0,0.0,18.67,8,5,3,0,1.67,10.13,92,34,0,11.33,77.31,0,0,0,0.0,0.0,5,0,4,1,0,0.0,9.43,0,0,0,S,0.0,1
한국도로공사,화성종합실내체육관,1486,2017-11-28,0,3,1,유서연,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,4.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,1,0,0.33,3.39,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
한국도로공사,화성종합실내체육관,1486,2017-11-28,0,3,1,임명옥,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,27,27,0,0,9.0,34.18,8,4,0,1.33,6.72,11,4,0,1.33,18.64,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
GS칼텍스,서울장충체육관,1462,2017-11-29,3,0,1,듀크,23,53,22,1,2,41.51,46.09,27,12,1,0,44.44,56.25,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,15,6,0,2,40.0,75.0,0,0,0,0,0.0,0.0,10,4,0,0,40.0,31.25,10,0,1,0.0,13.7,11,9,2,0,3.0,13.92,1,0,0,0.0,0.85,0,0,0,0.0,0.0,12,1,6,4,0,0.33,18.18,1,0,3,R,0.359375,1
GS칼텍스,서울장충체육관,1462,2017-11-29,3,0,1,강소휘,18,29,16,0,1,55.17,25.22,13,8,0,0,61.54,27.08,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,5,2,0,1,40.0,25.0,0,0,0,0,0.0,0.0,10,6,0,0,60.0,31.25,10,1,2,0.33,13.7,6,6,0,0,2.0,7.59,3,1,0,0.33,2.56,27,12,2,3.33,52.94,6,1,1,3,0,0.33,9.09,1,0,3,L,0.28125,1
GS칼텍스,서울장충체육관,1462,2017-11-29,3,0,1,표승주,11,19,7,1,0,36.84,16.52,7,1,1,0,14.29,14.58,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,6,0,0,54.55,34.38,8,1,1,0.33,10.96,8,7,1,0,2.33,10.13,0,0,0,0.0,0.0,5,2,0,0.67,9.8,16,3,6,2,0,1.0,24.24,1,0,1,R,0.171875,1
GS칼텍스,서울장충체육관,1462,2017-11-29,3,0,1,김유리,6,11,4,1,1,36.36,9.57,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,0,50.0,100.0,0,0,0,0,0.0,0.0,8,3,1,1,37.5,80.0,1,0,0,0,0.0,3.13,12,1,2,0.33,16.44,6,5,1,0,1.67,7.59,2,1,0,0.33,1.71,0,0,0,0.0,0.0,12,1,5,3,0,0.33,18.18,4,0,3,C,0.09375,1
GS칼텍스,서울장충체육관,1462,2017-11-29,3,0,1,문명화,4,2,1,0,0,50.0,1.74,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,0,50.0,20.0,0,0,0,0,0.0,0.0,13,1,0,0.33,17.81,5,5,0,0,1.67,6.33,1,0,1,0.0,0.85,0,0,0,0.0,0.0,11,2,2,4,0,0.67,16.67,0,0,1,C,0.0625,1
GS칼텍스,서울장충체육관,1462,2017-11-29,3,0,1,안혜진,2,1,0,0,0,0.0,0.87,1,0,0,0,0.0,2.08,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,18,0,0,0.0,24.66,10,10,0,0,3.33,12.66,99,41,1,13.67,84.62,0,0,0,0.0,0.0,9,2,1,2,0,0.67,13.64,0,0,1,S,0.03125,1
GS칼텍스,서울장충체육관,1462,2017-11-29,3,0,1,나현정,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,22,22,0,0,7.33,27.85,9,4,0,1.33,7.69,15,9,0,3.0,29.41,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
GS칼텍스,서울장충체육관,1462,2017-11-29,3,0,1,한다혜,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,1.37,8,7,1,0,2.33,10.13,2,2,0,0.67,1.71,3,2,0,0.67,5.88,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
KGC인삼공사,서울장충체육관,1462,2017-11-29,3,0,0,알레나,18,49,18,4,3,36.73,41.18,30,11,2,1,36.67,52.63,2,1,0,1,50.0,20.0,0,0,0,0,0.0,0.0,15,5,1,1,33.33,75.0,0,0,0,0,0.0,0.0,2,1,1,0,50.0,9.52,6,0,2,0.0,11.11,7,7,0,0,2.33,8.75,3,0,0,0.0,2.36,0,0,0,0.0,0.0,7,0,1,2,1,0.0,11.86,0,0,6,R,0.45,1
KGC인삼공사,서울장충체육관,1462,2017-11-29,3,0,0,한송이,8,22,6,1,1,27.27,18.49,7,2,0,1,28.57,12.28,1,0,0,0,0.0,10.0,0,0,0,0,0.0,0.0,5,2,0,0,40.0,25.0,0,0,0,0,0.0,0.0,9,2,1,0,22.22,42.86,10,1,0,0.33,18.52,11,9,2,0,3.0,13.75,5,0,0,0.0,3.94,8,1,0,0.33,11.94,10,1,4,4,0,0.33,16.95,0,0,1,L,0.2,1
KGC인삼공사,서울장충체육관,1462,2017-11-29,3,0,0,최수빈,4,18,4,2,2,22.22,15.13,10,4,1,1,40.0,17.54,1,0,0,0,0.0,10.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,1,1,0.0,33.33,8,0,0,0.0,14.81,11,10,1,0,3.33,13.75,4,0,0,0.0,3.15,30,14,1,4.33,44.78,8,0,6,2,0,0.0,13.56,0,0,2,L,0.1,0
KGC인삼공사,서울장충체육관,1462,2017-11-29,3,0,0,한수지,4,16,2,2,0,12.5,13.45,4,0,0,0,0.0,7.02,6,0,0,0,0.0,60.0,1,0,1,0,0.0,50.0,0,0,0,0,0.0,0.0,3,1,1,0,33.33,33.33,2,1,0,0,50.0,9.52,11,1,1,0.33,20.37,7,5,2,0,1.67,8.75,5,1,0,0.33,3.94,0,0,0,0.0,0.0,20,1,11,4,0,0.33,33.9,1,0,1,C,0.1,1
KGC인삼공사,서울장충체육관,1462,2017-11-29,3,0,0,유희옥,3,9,3,1,0,33.33,7.56,2,1,0,0,50.0,3.51,0,0,0,0,0.0,0.0,1,0,1,0,0.0,50.0,0,0,0,0,0.0,0.0,6,2,0,0,33.33,66.67,0,0,0,0,0.0,0.0,9,0,0,0.0,16.67,3,3,0,0,1.0,3.75,6,3,0,1.0,4.72,1,0,1,0.0,1.49,8,0,3,5,0,0.0,13.56,0,0,0,C,0.075,1
KGC인삼공사,서울장충체육관,1462,2017-11-29,3,0,0,김혜원,3,3,2,0,0,66.67,2.52,3,2,0,0,66.67,5.26,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,5.56,6,5,1,0,1.67,7.5,55,16,1,5.33,43.31,0,0,0,0.0,0.0,4,1,1,2,0,0.33,6.78,0,0,1,S,0.075,0
KGC인삼공사,서울장충체육관,1462,2017-11-29,3,0,0,이재은,0,1,0,0,0,0.0,0.84,1,0,0,0,0.0,1.75,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,7.41,12,10,2,0,3.33,15.0,39,11,0,3.67,30.71,0,0,0,0.0,0.0,1,0,0,0,0,0.0,1.69,0,0,0,S,0.0,1
KGC인삼공사,서울장충체육관,1462,2017-11-29,3,0,0,지민경,0,1,0,0,0,0.0,0.84,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,4.76,1,0,0,0.0,1.85,1,1,0,0,0.33,1.25,0,0,0,0.0,0.0,1,0,1,0.0,1.49,1,0,0,1,0,0.0,1.69,0,0,0,L,0.0,0
KGC인삼공사,서울장충체육관,1462,2017-11-29,3,0,0,오지영,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,17,14,3,0,4.67,21.25,9,2,0,0.67,7.09,26,17,1,5.33,38.81,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
IBK기업은행,화성종합실내체육관,2180,2017-12-02,3,0,1,메디,26,50,26,3,5,52.0,50.0,25,12,1,3,48.0,58.14,1,1,0,0,100.0,9.09,0,0,0,0,0.0,0.0,15,9,1,0,60.0,71.43,0,0,0,0,0.0,0.0,9,4,1,2,44.44,56.25,16,0,1,0.0,21.92,9,8,1,0,2.67,12.86,4,0,0,0.0,3.77,13,6,1,1.67,28.26,4,0,1,1,1,0.0,8.89,0,0,7,L,0.45614035087719296,1
IBK기업은행,화성종합실내체육관,2180,2017-12-02,3,0,1,김희진,18,22,10,1,0,45.45,22.0,7,0,0,0,0.0,16.28,6,5,0,0,83.33,54.55,2,0,1,0,0.0,50.0,4,3,0,0,75.0,19.05,0,0,0,0,0.0,0.0,3,2,0,0,66.67,18.75,17,6,2,2.0,23.29,10,8,2,0,2.67,14.29,3,1,0,0.33,2.83,0,0,0,0.0,0.0,6,2,2,0,0,0.67,13.33,2,0,2,R,0.3157894736842105,1
IBK기업은행,화성종합실내체육관,2180,2017-12-02,3,0,1,고예림,6,13,4,1,0,30.77,13.0,9,2,1,0,22.22,20.93,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0,0.0,9.52,0,0,0,0,0.0,0.0,2,2,0,0,100.0,12.5,7,0,1,0.0,9.59,8,7,1,0,2.33,11.43,3,1,0,0.33,2.83,19,6,0,2.0,41.3,3,2,0,1,0,0.67,6.67,0,0,1,L,0.10526315789473684,1
IBK기업은행,화성종합실내체육관,2180,2017-12-02,3,0,1,김수지,5,10,3,0,0,30.0,10.0,1,1,0,0,100.0,2.33,3,0,0,0,0.0,27.27,2,1,0,0,50.0,50.0,0,0,0,0,0.0,0.0,4,1,0,0,25.0,80.0,0,0,0,0,0.0,0.0,15,1,1,0.33,20.55,9,9,0,0,3.0,12.86,2,1,0,0.33,1.89,0,0,0,0.0,0.0,13,1,4,6,0,0.33,28.89,2,0,1,C,0.08771929824561403,1
IBK기업은행,화성종합실내체육관,2180,2017-12-02,3,0,1,변지수,2,2,1,0,0,50.0,2.0,1,1,0,0,100.0,2.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,20.0,0,0,0,0,0.0,0.0,10,0,2,0.0,13.7,4,4,0,0,1.33,5.71,2,1,0,0.33,1.89,1,0,0,0.0,2.17,16,1,7,6,0,0.33,35.56,3,0,2,C,0.03508771929824561,1
IBK기업은행,화성종합실내체육관,2180,2017-12-02,3,0,1,노란,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,13,13,0,0,4.33,18.57,5,1,0,0.33,4.72,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
IBK기업은행,화성종합실내체육관,2180,2017-12-02,3,0,1,염혜선,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,5.48,7,6,1,0,2.0,10.0,70,33,0,11.0,66.04,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,S,0.0,1
IBK기업은행,화성종합실내체육관,2180,2017-12-02,3,0,1,채선아,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8,8,0,0,2.67,11.43,3,0,0,0.0,2.83,13,8,1,2.33,28.26,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
흥국생명,화성종합실내체육관,2180,2017-12-02,3,0,0,크리스티나,17,41,15,2,2,36.59,41.84,22,6,0,1,27.27,34.92,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,4,1,1,36.36,78.57,0,0,0,0,0.0,0.0,8,5,1,0,62.5,57.14,8,0,3,0.0,15.09,6,4,1,1,1.33,8.57,2,0,0,0.0,1.87,0,0,0,0.0,0.0,6,2,1,3,0,0.67,16.22,1,0,6,R,0.4594594594594595,1
흥국생명,화성종합실내체육관,2180,2017-12-02,3,0,0,이재영,9,26,9,1,2,34.62,26.53,21,7,1,1,33.33,33.33,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,3,1,0,1,33.33,21.43,0,0,0,0,0.0,0.0,1,1,0,0,100.0,7.14,8,0,2,0.0,15.09,14,10,4,0,3.33,20.0,3,0,0,0.0,2.8,26,7,1,2.0,40.0,5,0,2,1,0,0.0,13.51,1,0,4,L,0.24324324324324326,1
흥국생명,화성종합실내체육관,2180,2017-12-02,3,0,0,이한비,4,13,2,3,1,15.38,13.27,9,1,2,1,11.11,14.29,1,1,0,0,100.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,1,0,0.0,21.43,9,2,1,0.67,16.98,5,3,2,0,1.0,7.14,3,1,0,0.33,2.8,14,4,2,0.67,21.54,0,0,0,0,0,0.0,0.0,0,0,2,L,0.10810810810810811,0
흥국생명,화성종합실내체육관,2180,2017-12-02,3,0,0,정시영,4,6,3,0,0,50.0,6.12,3,2,0,0,66.67,4.76,1,1,0,0,100.0,33.33,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,5,0,0,0.0,9.43,2,2,0,0,0.67,2.86,2,0,0,0.0,1.87,1,0,1,0.0,1.54,6,1,2,3,0,0.33,16.22,0,0,0,R,0.10810810810810811,1
흥국생명,화성종합실내체육관,2180,2017-12-02,3,0,0,신연경,2,9,1,1,0,11.11,9.18,7,1,0,0,14.29,11.11,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,1,0,0.0,14.29,1,0,0,0.0,1.89,6,6,0,0,2.0,8.57,3,1,0,0.33,2.8,8,2,0,0.67,12.31,4,1,0,3,0,0.33,10.81,0,0,0,L,0.05405405405405406,0
흥국생명,화성종합실내체육관,2180,2017-12-02,3,0,0,김채연,1,2,0,0,1,0.0,2.04,1,0,0,1,0.0,1.59,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,33.33,0,0,0,0,0.0,0.0,6,0,0,0.0,11.32,3,2,1,0,0.67,4.29,2,0,0,0.0,1.87,0,0,0,0.0,0.0,9,1,3,4,0,0.33,24.32,1,0,1,C,0.02702702702702703,0
흥국생명,화성종합실내체육관,2180,2017-12-02,3,0,0,공윤희,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,1,0.0,3.77,0,0,0,0,0.0,0.0,1,0,0,0.0,0.93,0,0,0,0.0,0.0,1,0,1,0,0,0.0,2.7,0,0,1,R,0.0,0
흥국생명,화성종합실내체육관,2180,2017-12-02,3,0,0,김해란,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,25,21,4,0,7.0,35.71,9,2,0,0.67,8.41,14,3,2,0.33,21.54,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
흥국생명,화성종합실내체육관,2180,2017-12-02,3,0,0,조송화,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,0,0,0.0,16.98,9,8,0,1,2.67,12.86,78,24,0,8.0,72.9,0,0,0,0.0,0.0,5,0,3,1,1,0.0,13.51,0,0,2,S,0.0,1
한국도로공사,김천실내체육관,3200,2017-12-03,3,0,1,이바나,20,26,16,1,0,61.54,26.53,15,8,0,0,53.33,30.61,1,0,1,0,0.0,10.0,0,0,0,0,0.0,0.0,2,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,8,8,0,0,100.0,28.57,17,3,4,1.0,22.97,6,3,3,0,1.0,8.7,0,0,0,0.0,0.0,0,0,0,0.0,0.0,7,1,2,0,0,0.33,14.0,2,0,4,R,0.3125,1
한국도로공사,김천실내체육관,3200,2017-12-03,3,0,1,배유나,16,15,10,0,0,66.67,15.31,5,4,0,0,80.0,10.2,5,2,0,0,40.0,50.0,1,1,0,0,100.0,50.0,0,0,0,0,0.0,0.0,4,3,0,0,75.0,80.0,0,0,0,0,0.0,0.0,6,0,2,0.0,8.11,2,2,0,0,0.67,2.9,3,1,0,0.33,3.16,2,1,0,0.33,4.55,15,6,3,3,0,2.0,30.0,1,0,2,C,0.25,1
한국도로공사,김천실내체육관,3200,2017-12-03,3,0,1,박정아,15,37,14,2,2,37.84,37.76,18,5,2,2,27.78,36.73,1,0,0,0,0.0,10.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,25.0,0,0,0,0,0.0,0.0,17,9,0,0,52.94,60.71,6,0,1,0.0,8.11,7,7,0,0,2.33,10.14,1,0,0,0.0,1.05,2,0,1,0.0,4.55,5,1,0,0,0,0.33,10.0,2,0,3,L,0.234375,1
